939172681|AA|CCRN|Critical Care Registered Nurse|1|4|7|30|335:4
644241230|MMI|3.98|Monitor, occupation|C1521743|[prog]|["Monitor"-tx-1-"monitored"-verb-0]|TX|163/9|
644241230|MMI|3.98|Monitoring Device|C0596972|[medd]|["Monitor"-tx-1-"monitored"-verb-0]|TX|163/9|
644241230|MMI|3.98|Preventive monitoring|C0150369|[hlca]|["monitor"-tx-1-"monitored"-verb-0]|TX|163/9|
644241230|MMI|3.68|Data call receiving device|C3245479|[medd]|["data"-tx-13-"data"-noun-0]|TX|1914/4|
644241230|MMI|3.60|Hepatic|C0205054|[blor]|["Portal"-tx-13-"Portal"-noun-0]|TX|1778/6|
644241230|MMI|3.59|Does communicate|C0566001|[fndg]|["communicate"-tx-5-"communicate"-verb-0]|TX|799/11|
644241230|MMI|3.56|management planning|C0237784|[ocac]|["Management Planning"-tx-1-"planning management"-noun-0]|TX|281/8,292/10|
644241230|MMI|3.55|Compleat Liquid Nutrition|C0725685|[food]|["COMPLEAT"-tx-1-"complete"-adj-0]|TX|464/8|
644241230|MMI|3.52|Personal appearance|C0233426|[orga]|["look"-tx-11-"Looking"-noun-0]|TX|1523/7|
644241230|MMI|3.48|Company (organization)|C0683757|[mnob,orgt]|["Company"-tx-14-"Company"-noun-0]|TX|2134/7|
644241230|MMI|3.46|Early repolarization|C1997354|[fndg]|["ERP"-tx-13-"ERP"-noun-1]|TX|1751/3|
644241230|MMI|3.44|Non-medical services attachment:Find:Pt:^Patient:Doc|C2361769|[clna]|["Non-medical services"-tx-1-"non medical services"-noun-0]|TX|306/3,320/7,343/8|
644241230|MMI|3.43|History of recreational running|C2346414|[fndg]|["Running"-tx-9-"running"-noun-0]|TX|1260/7|
644241230|MMI|3.43|Medical problem:Finding:Point in time:^Patient:Nominal|C1715372|[clna]|["Medical Issue"-tx-12-"medical issues"-noun-0]|TX|1712/7,1735/6|
644241230|MMI|3.43|Patient Problem|C1254481|[fndg]|["Medical Issue"-tx-12-"medical issues"-noun-0]|TX|1712/7,1735/6|
1091417453|MMI|12.91|Physicians|C0031831|[prog]|["MEDICAL DOCTORS"-tx-1-"Medical Doctors"-noun-0]|TX|23/15|M01.526.485.810;N02.360.810
1091417453|MMI|8.34|Patients|C0030705|[podg]|["Patients"-tx-1-"patients"-noun-0]|TX|55/8|M01.643
1091417453|MMI|5.18|Attachments for medical devices|C1947905|[medd]|["Attachments"-tx-1-"attachments"-noun-0]|TX|81/11|
1091417453|MMI|5.18|Fixation - action|C0185023|[topp]|["attachments"-tx-1-"attachments"-noun-0]|TX|81/11|
1091417453|MMI|5.18|Others - Allergy|C1955473|[fndg]|["Others"-tx-1-"others"-noun-0]|TX|119/6|
1091417453|MMI|5.18|Patient Visit|C1512346|[hlca]|["Visits"-tx-1-"visits"-noun-0]|TX|94/6|
1091417453|MMI|5.18|Visit|C0545082|[bhvr]|["Visits"-tx-1-"visits"-noun-0]|TX|94/6|
1091417453|MMI|3.98|Diagnosis|C0011900|[fndg]|["Diagnostic"-tx-1-"diagnostics"-noun-0]|TX|102/11|E01
1091417453|MMI|3.98|diagnostic procedure|C0430022|[diap]|["Diagnostic"-tx-1-"diagnostics"-noun-0]|TX|102/11|
976989792|MMI|54.48|Ability|C0085732|[orga]|["Able"-tx-21-"able"-adj-0,"Ability"-tx-18-"ability"-noun-0,"Ability"-tx-16-"ability"-noun-0,"Ability"-tx-12-"ability"-noun-0]|TX|2110/4;1856/7;1626/7;1119/7|F02.784.629.131
976989792|MMI|54.24|Writing (occupation or discipline)|C0043266|[ocdi]|["write"-tx-20-"write"-verb-0,"write"-tx-3-"Write"-verb-0,"write"-tx-2-"write"-verb-0]|TX|2024/5;211/5;143/5|L01.143.506.423.906
976989792|MMI|53.70|Unemployment|C0041674|[fndg]|["work out"-tx-24-"workout"-noun-0,"work out"-tx-18-"workout"-noun-0,"work out"-tx-15-"workout"-noun-0,"work out"-tx-5-"workout"-noun-0]|TX|2464/7;1885/7;1575/7;587/7|N01.824.245.850
976989792|MMI|35.35|Athletes|C0238703|[prog]|["Athletes"-tx-24-"athletes"-noun-0,"Athletes"-tx-21-"athletes"-noun-0,"ATHLETE"-tx-5-"athlete"-noun-0,"ATHLETE"-tx-3-"athlete"-noun-0,"Athletes"-tx-2-"athletes"-noun-0]|TX|2391/8;2167/8;546/7;340/7;182/8|M01.072
976989792|MMI|33.67|Mental Recall|C0034770|[menp]|["Recall"-tx-10-"recalled"-verb-0,"Remember"-tx-4-"remember"-verb-0]|TX|997/8;422/8|F02.463.425.540.641
976989792|MMI|22.48|Body Weight|C0005910|[orga]|["Weight"-tx-25-"weight"-noun-0]|TX|2637/6|C23.888.144;E01.370.600.115.100.160.120;E05.041.124.160.750;G07.100.100.160.120;G07.700.320.249.314.120
976989792|MMI|22.40|Unmarried|C0087136|[fndg]|["single"-tx-8-"single"-adj-0]|TX|898/6|F01.829.263.315.500.725;I01.240.361.500.725;I01.880.853.150.423.500.725;M01.785;N01.224.361.500.725;N01.824.308.500.725
976989792|MMI|22.36|Running (physical activity)|C0035953|[dora]|["Running"-tx-20-"running"-noun-0]|TX|1999/7|G11.427.590.530.568.610;G11.427.590.530.698.277.750;I03.350.750;I03.450.642.845.610
976989792|MMI|19.33|Exercise|C0015259|[dora]|["Exercises"-tx-12-"exercises"-noun-0]|TX|1156/9|G11.427.590.530.698.277;I03.350
976989792|MMI|17.80|Dreams|C0013117|[menp]|["Dream"-tx-19-"dream"-verb-0]|TX|1915/5|F02.463.188.634.309;F02.830.855.268
976989792|MMI|16.23|Fasting|C0015663|[fndg]|["Fast"-tx-4-"fast"-adv-0]|TX|448/4|F01.145.407.400;G07.203.650.240.587;G07.203.650.353.400
976989792|MMI|16.05|Motivation|C0026605|[menp]|["Motivation"-tx-7-"motivation"-noun-0]|TX|729/10|F01.658;F01.752.543.500.750
976989792|MMI|15.79|Write - language ability|C1576875|[fndg]|["Write"-tx-20-"write"-verb-0,"Write"-tx-3-"Write"-verb-0,"Write"-tx-2-"write"-verb-0]|TX|2024/5;211/5;143/5|
976989792|MMI|15.79|Writing (function)|C2584304|[menp]|["Write"-tx-20-"write"-verb-0,"Write"-tx-3-"Write"-verb-0,"Write"-tx-2-"write"-verb-0]|TX|2024/5;211/5;143/5|
976989792|MMI|14.64|Sports|C0038039|[dora]|["Sport"-tx-18-"sport"-noun-0]|TX|1878/5|I03.450.642.845
976989792|MMI|13.14|Play|C0032214|[dora]|["Play"-tx-12-"play"-noun-0]|TX|1141/4|I03.450.642.693
976989792|MMI|13.01|Set (Psychology)|C0036849|[menp]|["Set"-tx-17-"set"-adj-1]|TX|1783/3|F02.463.425.838
976989792|MMI|12.94|Leg|C1140621|[blor]|["LEG"-tx-8-"leg"-adj-0]|TX|905/3|A01.378.610.500
976989792|MMI|11.49|Printing|C0033161|[ocac]|["print"-tx-24-"print"-verb-0]|TX|2481/5|L01.737.787
976989792|MMI|11.21|coaches|C0876909|[prog]|["coaches"-tx-21-"coaches"-noun-0,"coaches"-tx-8-"Coaches"-noun-0,"coaches"-tx-3-"Coaches"-noun-0]|TX|2179/7;762/7;358/7|
976989792|MMI|11.04|Experimental Result|C2825142|[fndg]|["Result"-tx-25-"results"-noun-0,"Result"-tx-6-"results"-noun-0,"Result"-tx-5-"results"-noun-0]|TX|2599/7;673/7;572/7|
976989792|MMI|10.61|Clinic / Center - Mobile|C1552449|[hcro,mnob]|["Mobile"-tx-24-"mobile"-adj-0,"Mobile"-tx-23-"mobile"-adj-0,"Mobile"-tx-22-"mobile"-adj-0]|TX|2423/6;2342/6;2254/6|
976989792|MMI|10.61|Lipid R1 MRI|C4049704|[diap]|["MOBILE"-tx-24-"mobile"-adj-0,"MOBILE"-tx-23-"mobile"-adj-0,"MOBILE"-tx-22-"mobile"-adj-0]|TX|2423/6;2342/6;2254/6|
976989792|MMI|10.42|Take|C1515187|[hlca]|["Take"-tx-18-"take"-verb-0,"Take"-tx-3-"take"-verb-0]|TX|1838/4;236/4|
976989792|MMI|9.99|Back|C0004600|[blor]|["BACK"-tx-12-"back"-noun-0]|TX|1146/4|A01.923.176
976989792|MMI|9.87|Physical therapy exercises|C0452240|[topp]|["Exercises"-tx-12-"exercises"-noun-0]|TX|1156/9|E02.779.483;E02.831.387
976989792|MMI|9.78|Lower Extremity|C0023216|[blor]|["Leg"-tx-8-"leg"-adj-0]|TX|905/3|A01.378.610
976989792|MMI|9.74|Intrinsic drive|C0013126|[menp]|["Drive"-tx-20-"drive"-noun-0]|TX|2064/5|F01.658.293
976989792|MMI|7.16|Anatomic Site|C1515974|[blor]|["Site"-tx-23-"site"-noun-0,"Location"-tx-11-"location"-noun-0]|TX|2328/4;1056/8|
976989792|MMI|7.02|Medical Devices|C0025080|[medd]|["DEVICE"-tx-23-"device"-noun-0,"DEVICE"-tx-3-"device"-noun-0]|TX|2349/6;246/6|E07
976989792|MMI|5.18|Able (finding)|C1299581|[fndg]|["Able"-tx-21-"able"-adj-0]|TX|2110/4|
976989792|MMI|5.18|Automatically|C3842331|[fndg]|["Automatically"-tx-11-"automatically"-adv-0]|TX|1030/13|
976989792|MMI|5.18|Drilling - action|C0337279|[topp]|["drills"-tx-18-"drills"-noun-0]|TX|1896/6|
976989792|MMI|5.18|Hoist device|C0181620|[medd]|["Lift"-tx-10-"lift"-noun-0]|TX|945/4|
976989792|MMI|5.18|Practice Experience|C0237607|[menp]|["practice"-tx-15-"practice"-verb-0]|TX|1555/8|
976989792|MMI|5.18|Preventing injury|C0150638|[topp]|["Injury prevention"-tx-7-"injury prevention"-noun-0]|TX|743/17|
976989792|MMI|5.18|Provide (product)|C0359589|[food]|["provides"-tx-16-"provides"-verb-0]|TX|1613/8|
976989792|MMI|5.18|Reporting|C0700287|[hlca]|["Report"-tx-3-"report"-verb-0]|TX|276/6|
976989792|MMI|5.18|Science of Statistics|C0038215|[ocdi]|["Statistics"-tx-11-"Statistics"-noun-0]|TX|1015/10|
976989792|MMI|5.18|Surgical drill, device (physical object)|C0336587|[medd]|["drills"-tx-18-"drills"-noun-0]|TX|1896/6|
976989792|MMI|5.18|Worried|C0233481|[fndg]|["Worry"-tx-3-"worry"-noun-0]|TX|372/5|
976989792|MMI|3.98|Recall:-:Point in time:^Patient:-|C2361119|[clna]|["Recall"-tx-10-"recalled"-verb-0]|TX|997/8|
976989792|MMI|3.82|Readiness|C1318963|[fndg]|["Readiness"-tx-16-"ready"-adj-0]|TX|1724/5|
976989792|MMI|3.68|Back structure, excluding neck|C1995000|[blor]|["Back, NOS"-tx-12-"back"-noun-0]|TX|1146/4|
976989792|MMI|3.68|Back structure, including back of neck|C0460009|[blor]|["Back"-tx-12-"back"-noun-0]|TX|1146/4|
976989792|MMI|3.68|Confidence|C1704726|[menp]|["Confidence"-tx-14-"confidence"-noun-0]|TX|1530/10|
976989792|MMI|3.68|Does play|C0600138|[fndg]|["play"-tx-12-"play"-noun-0]|TX|1141/4|
976989792|MMI|3.68|Living Alone|C0439044|[fndg]|["Alone"-tx-4-"alone"-adj-0]|TX|497/5|
976989792|MMI|3.68|Self Confidence|C0237529|[menp]|["Confidence"-tx-14-"confidence"-noun-0]|TX|1530/10|
976989792|MMI|3.63|Does squat (finding)|C0241236|[fndg]|["squat"-tx-8-"squat"-noun-0]|TX|909/5|
976989792|MMI|3.61|Fasting Status Indicator|C2985769|[fndg]|["FAST"-tx-4-"fast"-adv-0]|TX|448/4|
976989792|MMI|3.61|telephone call|C0302186|[hlca]|["Phone call"-tx-16-"phone call"-noun-0]|TX|1663/10|
976989792|MMI|3.58|multiple pathologies|C0679225|[dsyn]|["multiple condition"-tx-2-"training multiple"-adj-0]|TX|160/8,173/8|
976989792|MMI|3.57|Drops - Drug Form|C0991568|[bodm]|["Drops"-tx-8-"drops"-noun-0]|TX|791/5|
976989792|MMI|3.57|Notifications|C0422202|[hlca]|["Notifications"-tx-15-"notifications"-noun-0]|TX|1583/13|
976989792|MMI|3.57|Patient referral|C0034927|[hlca]|["Referral"-tx-11-"referral"-noun-0]|TX|1086/8|
976989792|MMI|3.57|Personal appearance|C0233426|[orga]|["look"-tx-24-"look"-verb-0]|TX|2507/4|
976989792|MMI|3.57|pride|C0683296|[menp]|["pride"-tx-18-"pride"-noun-0]|TX|1843/5|
976989792|MMI|3.56|Weighing patient|C1305866|[diap]|["weight"-tx-25-"weight"-noun-0]|TX|2637/6|
976989792|MMI|3.55|Logarithm|C2986775|[ocac]|["log"-tx-24-"log"-noun-0]|TX|2409/3|
976989792|MMI|3.55|Limited Walking Ability|C2674459|[fndg]|["Limited"-tx-17-"limited"-verb-1]|TX|1770/7|
976989792|MMI|3.50|Lupus erythematosus tumidus|C0406636|[dsyn]|["LET"-tx-4-"let"-adv-0]|TX|493/3|
976989792|MMI|3.48|Entire lower leg, from knee to ankle|C1285009|[blor]|["Leg"-tx-8-"leg"-adj-0]|TX|905/3|
976989792|MMI|3.44|History of recreational running|C2346414|[fndg]|["Running"-tx-20-"running"-noun-0]|TX|1999/7|
976989792|MMI|3.43|Electrical Current|C1705970|[npop]|["Current"-tx-3-"current"-adj-0]|TX|310/7|
976989792|MMI|3.43|Hepatic|C0205054|[blor]|["Portal"-tx-24-"portal"-noun-0]|TX|2430/6|
976989792|MMI|3.42|Psyche structure|C0229992|[menp]|["Mind"-tx-14-"mind"-noun-0]|TX|1412/4|
1109108372|MMI|17.80|Patient Engagement|C3508152|[hlca]|["Patient Engagement"-tx-1-"patient engagement"-noun-0]|TX|232/18|N02.421.143.262.300;N03.540.245.360.300;N05.300.150.600.620
1109108372|MMI|16.09|Speech|C0037817|[orgf]|["Talk"-tx-1-"Talk"-noun-0]|TX|280/4|F01.145.209.908.677;G11.561.600.825;L01.143.506.423.676
1109108372|MMI|13.50|Organization administrative structures|C0029246|[orgt]|["Organization"-tx-2-"organization"-noun-0,"Organizations"-tx-1-"organizations"-noun-0]|TX|403/12;147/13|N03.540
1109108372|MMI|13.01|Ability|C0085732|[orga]|["Abilities"-tx-1-"abilities"-noun-0]|TX|88/9|F02.784.629.131
1109108372|MMI|11.22|Provider|C1138603|[prog]|["Provider"-tx-2-"Provider"-noun-0,"providers"-tx-1-"providers"-noun-0]|TX|390/8;[115/9],[343/9]|
1109108372|MMI|9.76|Psychology|C0033909|[bmod]|["Psychology"-tx-1-"psychology"-noun-0]|TX|32/10|F04.096.628
1109108372|MMI|9.76|mental health|C0025353|[menp]|["Mental Health"-tx-1-"mental health"-noun-0]|TX|101/13|F02.418;N01.400.500
1109108372|MMI|6.74|Technology|C0039421|[ocdi]|["Technology"-tx-1-"technology"-noun-0]|TX|17/10|J01.897
1109108372|MMI|6.66|Psychotherapy|C0033968|[topp]|["talk therapy"-tx-1-"talk therapy"-noun-0]|TX|367/12|F04.754
1109108372|MMI|6.59|Patients|C0030705|[podg]|["Patients"-tx-1-"patients"-noun-0]|TX|330/8|M01.643
1109108372|MMI|6.58|Industry|C0021267|[ocac]|["Industry"-tx-1-"industry"-noun-0]|TX|182/8|J01.576
1109108372|MMI|5.18|DELIVER (veterinary product)|C0308779|[orch,phsu]|["DELIVER"-tx-1-"deliver"-verb-0]|TX|164/7|
1109108372|MMI|5.18|{Provider}|C1441436|[hlca]|["{Provider}"-tx-2-"Provider"-noun-0]|TX|390/8|
1109108372|MMI|3.75|health organization|C0920545|[hcro]|["health organizations"-tx-1-"health organizations"-noun-0]|TX|140/20|
1109108372|MMI|3.58|Verbal communication interventions|C1274142|[hlca]|["Communication care"-tx-1-"care communication"-noun-0]|TX|172/4,200/13|
1109108372|MMI|3.58|rnrx communication care|C2958365|[hlca]|["communication care"-tx-1-"care communication"-noun-0]|TX|172/4,200/13|
1109108372|MMI|3.53|Behavioral health|C0870196|[bmod]|["Behavioral health"-tx-1-"behavioral health"-noun-0]|TX|129/17|
1109108372|MMI|3.50|Physiologic Organization|C0029237|[phsf]|["Organization"-tx-2-"organization"-noun-0]|TX|403/12|
1109108372|MMI|3.50|Professional Organization or Group|C1522486|[prog]|["Organization"-tx-2-"organization"-noun-0]|TX|403/12|
1109108372|MMI|3.48|Behavioral Psychologist|C1553065|[prog]|["Behavioral"-tx-1-"behavioral"-adj-0]|TX|129/10|
1109108372|MMI|3.48|Does talk|C0600118|[fndg]|["talk"-tx-1-"Talk"-noun-0]|TX|280/4|
1109108372|MMI|3.48|Speaking (activity)|C0234856|[dora]|["talk"-tx-1-"Talk"-noun-0]|TX|280/4|
1109108372|MMI|3.45|Mental health counselor|C0587720|[prog]|["Mental Health"-tx-1-"mental health"-noun-0]|TX|101/13|
624053130|MMI|14.64|Learning|C0023185|[menp]|["learn"-tx-1-"learn"-verb-0]|TX|455/5|F02.463.425;F02.784.629.529
624053130|MMI|13.14|Evaluation|C0220825|[hlca]|["Evaluations"-tx-1-"Evaluations"-noun-0]|TX|237/11|E05.337;N05.715.360.335
624053130|MMI|9.81|Hospitals|C0019994|[hcro,mnob]|["HOSPITAL"-tx-1-"hospital"-noun-0]|TX|304/8|N02.278.421
624053130|MMI|9.78|Disease Management|C0376636|[hlca]|["management"-tx-1-"management"-noun-0]|TX|327/10|N04.590.607
624053130|MMI|3.63|Company (organization)|C0683757|[mnob,orgt]|["Company"-tx-1-"company"-noun-0]|TX|338/7|
624053130|MMI|3.57|Everyday tasks|C0441661|[dora]|["Everyday tasks"-tx-1-"everyday tasks"-noun-0]|TX|47/8,60/5|
624053130|MMI|3.50|Compleat Liquid Nutrition|C0725685|[food]|["COMPLEAT"-tx-1-"complete"-adj-0]|TX|228/8|
624053130|MMI|3.50|Patient Visit|C1512346|[hlca]|["visit"-tx-1-"visit"-noun-0]|TX|425/5|
624053130|MMI|3.50|Visit|C0545082|[bhvr]|["Visit"-tx-1-"visit"-noun-0]|TX|425/5|
624053130|MMI|3.48|Administration occupational activities|C0001554|[ocac]|["Management"-tx-1-"management"-noun-0]|TX|327/10|
624053130|MMI|3.48|Management Occupations|C3273539|[ocdi]|["Management"-tx-1-"management"-noun-0]|TX|327/10|
624053130|MMI|3.48|Management procedure|C1273870|[ocac]|["Management"-tx-1-"management"-noun-0]|TX|327/10|
624053130|MMI|3.42|Activity (animal life circumstance)|C3668946|[fndg]|["Activity"-tx-1-"activity"-noun-0]|TX|160/8|
624053130|MMI|3.42|Physical Activity Measurement|C4049938|[lbpr]|["ACTIVITY"-tx-1-"activity"-noun-0]|TX|160/8|
823643276|MMI|12.96|Family|C0015576|[famg]|["Family"-tx-1-"family"-noun-0]|TX|167/6|F01.829.263;I01.880.853.150
823643276|MMI|10.68|Application procedure|C0185125|[hlca]|["Application"-tx-6-"application"-noun-0,"Application"-tx-3-"application"-noun-0]|TX|[557/11],[611/11];386/11|
823643276|MMI|7.49|Skin tag|C0037293|[neop]|["Tag, NOS"-tx-2-"tag"-noun-0]|TX|[259/3],[346/3]|
823643276|MMI|7.32|Does turn (finding)|C0541749|[fndg]|["turned"-tx-6-"turned"-verb-0,"turned"-tx-3-"turned"-verb-0]|TX|539/6;369/6|
823643276|MMI|5.18|Task|C3540678|[ocac]|["Task"-tx-1-"task"-noun-0]|TX|205/4|
823643276|MMI|3.68|Tags (device)|C1139855|[medd]|["tags"-tx-3-"tags"-noun-0]|TX|357/4|
823643276|MMI|3.57|Used by|C1273517|[fndg]|["used"-tx-1-"used"-verb-0]|TX|121/4|
823643276|MMI|3.56|Lost Medical Device|C3815882|[fndg]|["LOST"-tx-5-"lost"-verb-1]|TX|445/4|
823643276|MMI|3.50|Shopping (activity)|C0150768|[dora]|["Shopping"-tx-1-"shopping"-adj-0]|TX|152/8|
823643276|MMI|3.50|Shopping:-:Point in time:^Patient:-|C1830414|[clna]|["Shopping"-tx-1-"shopping"-adj-0]|TX|152/8|
823643276|MMI|3.47|Support, device|C0183683|[medd]|["Support, NOS"-tx-2-"support"-noun-0]|TX|273/7|
923820016|MMI|84.89|Pregnancy|C0032961|[orgf]|["PREGNANCY"-tx-1-"pregnancy"-noun-0]|TX|[208/9],[392/9],[1000/9],[1180/9],[1646/9]|G08.686.785.760.769
923820016|MMI|45.43|Body Weight|C0005910|[orga]|["Weight"-tx-1-"weight"-noun-0]|TX|[580/6],[1080/6]|C23.888.144;E01.370.600.115.100.160.120;E05.041.124.160.750;G07.100.100.160.120;G07.700.320.249.314.120
923820016|MMI|38.98|Transjugular intrahepatic portosystemic shunt procedure|C0339897|[topp]|["TIPS"-tx-1-"tips"-noun-0]|TX|[614/4],[1029/4]|E04.035.760.795;E04.100.814.868.937.830
923820016|MMI|20.39|Patient Monitoring|C0030695|[hlca]|["monitor"-tx-1-"monitor"-noun-0,"monitor"-tx-1-"monitor"-verb-0]|TX|[1109/7],[1143/7];[1109/7],[1143/7]|E01.370.520
923820016|MMI|20.18|Hospitals|C0019994|[hcro,mnob]|["HOSPITAL"-tx-1-"hospital"-noun-0]|TX|[1558/8],[1605/8]|N02.278.421
923820016|MMI|19.72|Happiness|C0018592|[menp]|["Joy"-tx-1-"joy"-noun-0]|TX|[24/3],[1296/3]|F01.470.516
923820016|MMI|19.32|Exercise|C0015259|[dora]|["Exercises"-tx-1-"exercises"-noun-0]|TX|868/9|G11.427.590.530.698.277;I03.350
923820016|MMI|19.22|Labor (Childbirth)|C0022864|[orgf]|["Labour"-tx-1-"labour"-noun-0]|TX|1581/6|G08.686.785.760.769.326
923820016|MMI|18.61|Pregnancy:History:Point in time:^Patient:Ordinal|C3484365|[clna]|["Pregnancy"-tx-1-"pregnancy"-noun-0]|TX|[208/9],[392/9],[1000/9],[1180/9],[1646/9]|
923820016|MMI|17.80|Eating|C0013470|[orgf]|["Eating"-tx-1-"eating"-noun-0]|TX|847/6|G07.203.650.593.260;G07.700.620.260;G10.261.326.240
923820016|MMI|16.18|Speech|C0037817|[orgf]|["Talking"-tx-1-"talking"-verb-0]|TX|1467/7|F01.145.209.908.677;G11.561.600.825;L01.143.506.423.676
923820016|MMI|14.64|Comprehension|C0162340|[menp]|["Understand"-tx-1-"understand"-verb-0]|TX|376/10|F02.463.188.357
923820016|MMI|14.64|Family|C0015576|[famg]|["Family"-tx-1-"family"-noun-0]|TX|1322/6|F01.829.263;I01.880.853.150
923820016|MMI|13.10|Day Care Centers for Children|C0008070|[orgt]|["child care facility"-tx-1-"Childcare Facility"-noun-0]|TX|130/18|N02.421.143.098
923820016|MMI|13.02|Growth|C0018270|[orgf]|["GROWTH"-tx-1-"growth"-noun-0]|TX|502/6|G07.700.320.249
923820016|MMI|12.89|amsonic acid|C0051767|[orch,phsu]|["DADS"-tx-1-"dads"-noun-0]|TX|1038/4|x.x.x.x
923820016|MMI|10.42|Finding|C0243095|[fndg]|["Find"-tx-1-"find"-verb-0,"Finding"-tx-1-"finding"-verb-0]|TX|1127/4;1506/7|
923820016|MMI|9.86|Physical therapy exercises|C0452240|[topp]|["Exercises"-tx-1-"exercises"-noun-0]|TX|868/9|E02.779.483;E02.831.387
923820016|MMI|9.78|Tunica Media|C0162867|[tisu]|["Media"-tx-1-"media"-noun-0]|TX|1267/5|A07.231.733
923820016|MMI|8.34|Signs and Symptoms|C0037088|[sosy]|["Finding"-tx-1-"finding"-verb-0]|TX|1506/7|C23.888
923820016|MMI|7.70|Biomedical Monitors|C0181904|[medd]|["Monitor"-tx-1-"monitor"-noun-0,"Monitor"-tx-1-"monitor"-verb-0]|TX|[1109/7],[1143/7];[1109/7],[1143/7]|
923820016|MMI|7.70|Monitor, occupation|C1521743|[prog]|["Monitor"-tx-1-"monitor"-noun-0,"Monitor"-tx-1-"monitor"-verb-0]|TX|[1109/7],[1143/7];[1109/7],[1143/7]|
923820016|MMI|7.70|Monitoring Device|C0596972|[medd]|["Monitor"-tx-1-"monitor"-noun-0,"Monitor"-tx-1-"monitor"-verb-0]|TX|[1109/7],[1143/7];[1109/7],[1143/7]|
923820016|MMI|7.70|Preventive monitoring|C0150369|[hlca]|["monitor"-tx-1-"monitor"-noun-0,"monitor"-tx-1-"monitor"-verb-0]|TX|[1109/7],[1143/7];[1109/7],[1143/7]|
923820016|MMI|7.36|Weighing patient|C1305866|[diap]|["weight"-tx-1-"weight"-noun-0]|TX|[580/6],[1080/6]|
923820016|MMI|7.15|pregnancy related|C0747919|[dsyn]|["pregnancy related"-tx-1-"pregnancy-related"-adj-0,"related pregnancy"-tx-1-"related pregnancy"-noun-0]|TX|1350/17;333/7,349/9|
923820016|MMI|6.60|Work|C0043227|[ocac]|["Labor"-tx-1-"labour"-noun-0]|TX|1581/6|I03.946
923820016|MMI|5.18|Experimental Finding|C2825141|[fndg]|["Finding"-tx-1-"finding"-verb-0]|TX|1506/7|
923820016|MMI|5.18|Provide (product)|C0359589|[food]|["provides"-tx-1-"provides"-verb-0]|TX|746/8|
923820016|MMI|3.98|Notifications|C0422202|[hlca]|["Notify"-tx-1-"notifying"-verb-0]|TX|1544/9|
923820016|MMI|3.68|Partner in relationship|C0682323|[famg]|["Companion"-tx-1-"companion"-noun-0]|TX|967/9|
923820016|MMI|3.68|Weight measurement scales|C0175659|[medd]|["Scale, NOS"-tx-1-"scale"-noun-0]|TX|1087/5|
923820016|MMI|3.63|Center of town|C3810851|[fndg]|["Center"-tx-1-"center"-noun-0]|TX|1536/6|
923820016|MMI|3.57|Does move|C0578671|[fndg]|["move"-tx-1-"move"-verb-0]|TX|984/4|
923820016|MMI|3.57|Insertion of pack (procedure)|C0184967|[topp]|["Packing"-tx-1-"packing"-verb-0]|TX|1589/7|
923820016|MMI|3.57|Moving|C0560560|[orgf]|["move"-tx-1-"move"-verb-0]|TX|984/4|
923820016|MMI|3.57|Pack (physical object)|C1968515|[medd]|["packs"-tx-1-"packs"-verb-0]|TX|1392/5|
923820016|MMI|3.57|Packing material|C1289829|[medd]|["Packing"-tx-1-"packing"-verb-0]|TX|1589/7|
923820016|MMI|3.56|Speaking (activity)|C0234856|[dora]|["Talking"-tx-1-"talking"-verb-0]|TX|1467/7|
923820016|MMI|3.56|Tissue Growth|C1621966|[ortf]|["Growth"-tx-1-"growth"-noun-0]|TX|502/6|
923820016|MMI|3.56|growth aspects|C0220844|[phsf]|["growth"-tx-1-"growth"-noun-0]|TX|502/6|
923820016|MMI|3.55|Confidence|C1704726|[menp]|["Confidence"-tx-1-"confidence"-noun-0]|TX|33/10|
923820016|MMI|3.55|Self Confidence|C0237529|[menp]|["Confidence"-tx-1-"confidence"-noun-0]|TX|33/10|
923820016|MMI|3.54|Feeling content|C0423896|[menp]|["Content"-tx-1-"content"-noun-0]|TX|774/7|
923820016|MMI|3.50|Contraction (finding)|C1140999|[patf]|["Contraction"-tx-1-"contraction"-noun-0]|TX|1097/11|
923820016|MMI|3.48|Media layer|C1254021|[tisu]|["Media"-tx-1-"media"-noun-0]|TX|1267/5|
923820016|MMI|3.43|Biologic Development|C0678723|[orgf]|["Development"-tx-1-"development"-noun-0]|TX|562/11|
923820016|MMI|3.43|Counter Device Component|C1705206|[medd]|["Counter"-tx-1-"counter"-noun-0]|TX|1071/7|
923820016|MMI|3.43|development aspects|C0243107|[phsf]|["development"-tx-1-"development"-noun-0]|TX|562/11|
